orthogroup,grasspea,faba,medicago,pea,composition_label,nb_pair
OG0013579,LATSA3860_EIv1.0_0618950,Vfaba.Hedin2.R1.2g137800,MtrunA17_Chr3g0128091,Psat5g070960,1234,6
OG0013580,LATSA3860_EIv1.0_0618980,Vfaba.Hedin2.R1.2g137720,MtrunA17_Chr3g0128071,Psat5g071280,1234,6
OG0013581,LATSA3860_EIv1.0_0618990,Vfaba.Hedin2.R1.2g137680,MtrunA17_Chr3g0128061,Psat5g070200,1234,6
OG0013582,LATSA3860_EIv1.0_0619000,Vfaba.Hedin2.R1.2g137640,MtrunA17_Chr3g0128051,Psat5g070240,1234,6
OG0013583,LATSA3860_EIv1.0_0619010,Vfaba.Hedin2.R1.2g137600,MtrunA17_Chr3g0128041,Psat5g071320,1234,6
OG0013585,LATSA3860_EIv1.0_0619060,Vfaba.Hedin2.R1.2g137400,MtrunA17_Chr3g0128011,Psat5g071520,1234,6
OG0013587,LATSA3860_EIv1.0_0619480,Vfaba.Hedin2.R1.4g129640,MtrunA17_Chr4g0053931,Psat0ss839g0200,1234,6
OG0013589,LATSA3860_EIv1.0_0620050,Vfaba.Hedin2.R1.3g058360,MtrunA17_Chr1g0183731,Psat6g054040,1234,6
OG0013590,LATSA3860_EIv1.0_0620080,Vfaba.Hedin2.R1.3g058320,MtrunA17_Chr1g0183721,Psat0s3216g0080,1234,6
OG0013593,LATSA3860_EIv1.0_0620830,Vfaba.Hedin2.R1.3g209000,MtrunA17_Chr1g0150551,Psat6g024400,1234,6
OG0013594,LATSA3860_EIv1.0_0620870,Vfaba.Hedin2.R1.3g209120,MtrunA17_Chr1g0150581,Psat6g024280,1234,6
OG0013595,LATSA3860_EIv1.0_0620880,Vfaba.Hedin2.R1.3g209680,MtrunA17_Chr1g0150601,Psat6g024200,1234,6
OG0013596,LATSA3860_EIv1.0_0620900,Vfaba.Hedin2.R1.3g209520,MtrunA17_Chr1g0150621,Psat6g023400,1234,6
OG0013597,LATSA3860_EIv1.0_0621230,Vfaba.Hedin2.R1.4g063800,MtrunA17_Chr8g0342551,Psat4g187560,1234,6
OG0013598,LATSA3860_EIv1.0_0621240,Vfaba.Hedin2.R1.4g063720,MtrunA17_Chr8g0342561,Psat4g187520,1234,6
OG0013599,LATSA3860_EIv1.0_0621250,Vfaba.Hedin2.R1.4g063680,MtrunA17_Chr8g0342571,Psat4g187480,1234,6
OG0013600,LATSA3860_EIv1.0_0621270,Vfaba.Hedin2.R1.4g063480,MtrunA17_Chr8g0342591,Psat4g187400,1234,6
OG0013603,LATSA3860_EIv1.0_0621840,Vfaba.Hedin2.R1.1g214440,MtrunA17_Chr5g0426641,Psat2g068880,1234,6
OG0013604,LATSA3860_EIv1.0_0623870,Vfaba.Hedin2.R1.6g182560,MtrunA17_Chr8g0389161,Psat7g020320,1234,6
OG0013606,LATSA3860_EIv1.0_0623950,Vfaba.Hedin2.R1.6g182800,MtrunA17_Chr8g0389221,Psat7g020080,1234,6
OG0013607,LATSA3860_EIv1.0_0624090,Vfaba.Hedin2.R1.6g183200,MtrunA17_Chr8g0389281,Psat7g019680,1234,6
OG0013608,LATSA3860_EIv1.0_0624100,Vfaba.Hedin2.R1.Ung068760,MtrunA17_Chr8g0389291,Psat7g019640,1234,6
OG0013610,LATSA3860_EIv1.0_0624850,Vfaba.Hedin2.R1.4g135560,MtrunA17_Chr4g0055261,Psat4g077320,1234,6
OG0013611,LATSA3860_EIv1.0_0626080,Vfaba.Hedin2.R1.1g206760,MtrunA17_Chr5g0424081,Psat2g077960,1234,6
OG0013615,LATSA3860_EIv1.0_0627700,Vfaba.Hedin2.R1.4g044000,MtrunA17_Chr8g0348621,Psat4g212960,1234,6
OG0013616,LATSA3860_EIv1.0_0627710,Vfaba.Hedin2.R1.Ung113200,MtrunA17_Chr8g0348631,Psat4g213040,1234,6
OG0013617,LATSA3860_EIv1.0_0627750,Vfaba.Hedin2.R1.4g043920,MtrunA17_Chr8g0348651,Psat4g156240,1234,6
OG0013618,LATSA3860_EIv1.0_0627780,Vfaba.Hedin2.R1.4g014920,MtrunA17_Chr8g0360281,Psat7g207160,1234,6
OG0013619,LATSA3860_EIv1.0_0628290,Vfaba.Hedin2.R1.6g010520,MtrunA17_Chr4g0022891,Psat7g196680,1234,6
OG0013620,LATSA3860_EIv1.0_0628340,Vfaba.Hedin2.R1.1g116840,MtrunA17_Chr6g0462071,Psat1g100160,1234,6
OG0013621,LATSA3860_EIv1.0_0628370,Vfaba.Hedin2.R1.1g117000,MtrunA17_Chr6g0462061,Psat1g100040,1234,6
OG0013622,LATSA3860_EIv1.0_0628430,Vfaba.Hedin2.R1.1g116920,MtrunA17_Chr6g0462051,Psat1g099840,1234,6
OG0013623,LATSA3860_EIv1.0_0628490,Vfaba.Hedin2.R1.1g117400,MtrunA17_Chr6g0462031,Psat1g097880,1234,6
OG0013624,LATSA3860_EIv1.0_0628500,Vfaba.Hedin2.R1.1g117440,MtrunA17_Chr6g0462021,Psat1g097840,1234,6
OG0013625,LATSA3860_EIv1.0_0628940,Vfaba.Hedin2.R1.1g091440,MtrunA17_Chr6g0478161,Psat1g119000,1234,6
OG0013626,LATSA3860_EIv1.0_0629530,Vfaba.Hedin2.R1.2g168760,MtrunA17_Chr3g0134451,Psat5g040360,1234,6
OG0013627,LATSA3860_EIv1.0_0630250,Vfaba.Hedin2.R1.5g151520,MtrunA17_Chr7g0266791,Psat3g031120,1234,6
OG0013629,LATSA3860_EIv1.0_0630530,Vfaba.Hedin2.R1.3g121520,MtrunA17_Chr1g0200011,Psat6g185200,1234,6
OG0013630,LATSA3860_EIv1.0_0630580,Vfaba.Hedin2.R1.3g121720,MtrunA17_Chr1g0200051,Psat6g182880,1234,6
OG0013631,LATSA3860_EIv1.0_0630590,Vfaba.Hedin2.R1.3g121800,MtrunA17_Chr1g0200061,Psat6g182920,1234,6
OG0013634,LATSA3860_EIv1.0_0630710,Vfaba.Hedin2.R1.3g121920,MtrunA17_Chr1g0200171,Psat6g184800,1234,6
OG0013635,LATSA3860_EIv1.0_0630760,Vfaba.Hedin2.R1.3g122000,MtrunA17_Chr1g0200191,Psat6g185760,1234,6
OG0013636,LATSA3860_EIv1.0_0630780,Vfaba.Hedin2.R1.3g122040,MtrunA17_Chr1g0200201,Psat6g186800,1234,6
OG0013637,LATSA3860_EIv1.0_0631240,Vfaba.Hedin2.R1.5g025600,MtrunA17_Chr7g0227351,Psat3g166480,1234,6
OG0013638,LATSA3860_EIv1.0_0631510,Vfaba.Hedin2.R1.4g099560,MtrunA17_Chr8g0368531,Psat4g113400,1234,6
OG0013640,LATSA3860_EIv1.0_0632090,Vfaba.Hedin2.R1.3g047200,MtrunA17_Chr1g0178981,Psat6g082920,1234,6
OG0013642,LATSA3860_EIv1.0_0632160,Vfaba.Hedin2.R1.3g047040,MtrunA17_Chr1g0178971,Psat6g080640,1234,6
OG0013643,LATSA3860_EIv1.0_0632480,Vfaba.Hedin2.R1.4g137040,MtrunA17_Chr4g0055541,Psat4g075640,1234,6
OG0013644,LATSA3860_EIv1.0_0632490,Vfaba.Hedin2.R1.4g137080,MtrunA17_Chr4g0055551,Psat4g075600,1234,6
OG0013648,LATSA3860_EIv1.0_0632890,Vfaba.Hedin2.R1.6g104080,MtrunA17_Chr4g0049241,Psat7g104760,1234,6
OG0013649,LATSA3860_EIv1.0_0632910,Vfaba.Hedin2.R1.6g104040,MtrunA17_Chr4g0049251,Psat7g104680,1234,6
OG0013650,LATSA3860_EIv1.0_0633650,Vfaba.Hedin2.R1.3g136720,MtrunA17_Chr1g0203631,,1230,3
OG0013651,LATSA3860_EIv1.0_0633670,Vfaba.Hedin2.R1.3g136920,MtrunA17_Chr1g0203651,Psat6g201160,1234,6
OG0013652,LATSA3860_EIv1.0_0633680,Vfaba.Hedin2.R1.3g137040,MtrunA17_Chr1g0203671,Psat6g201080,1234,6
OG0013653,LATSA3860_EIv1.0_0634360,Vfaba.Hedin2.R1.5g094040,MtrunA17_Chr7g0254541,Psat3g084600,1234,6
OG0013655,LATSA3860_EIv1.0_0634460,Vfaba.Hedin2.R1.5g094160,MtrunA17_Chr7g0254621,Psat3g084200,1234,6
OG0013656,LATSA3860_EIv1.0_0634710,Vfaba.Hedin2.R1.5g039040,MtrunA17_Chr7g0235771,Psat3g148680,1234,6
OG0013657,LATSA3860_EIv1.0_0635080,Vfaba.Hedin2.R1.2g227600,MtrunA17_Chr4g0014711,Psat7g144560,1234,6
OG0013658,LATSA3860_EIv1.0_0635090,Vfaba.Hedin2.R1.2g227640,MtrunA17_Chr4g0014701,Psat7g144520,1234,6
OG0013660,LATSA3860_EIv1.0_0635300,Vfaba.Hedin2.R1.1g069760,MtrunA17_Chr2g0319471,Psat5g251840,1234,6
OG0013661,LATSA3860_EIv1.0_0635310,Vfaba.Hedin2.R1.1g069800,,,1200,1
OG0013663,LATSA3860_EIv1.0_0636110,Vfaba.Hedin2.R1.1g139200,MtrunA17_Chr6g0451991,Psat1g078280,1234,6
OG0013664,LATSA3860_EIv1.0_0636370,Vfaba.Hedin2.R1.3g042440,MtrunA17_Chr1g0180501,Psat6g074600,1234,6
OG0013665,LATSA3860_EIv1.0_0636900,Vfaba.Hedin2.R1.2g048760,MtrunA17_Chr3g0102411,Psat5g167480,1234,6
OG0013667,LATSA3860_EIv1.0_0636950,Vfaba.Hedin2.R1.2g048800,MtrunA17_Chr3g0102421,Psat5g167520,1234,6
OG0013668,LATSA3860_EIv1.0_0637010,Vfaba.Hedin2.R1.2g048960,MtrunA17_Chr3g0102441,Psat5g167680,1234,6
OG0013669,LATSA3860_EIv1.0_0637450,Vfaba.Hedin2.R1.Ung025240,MtrunA17_Chr4g0022491,Psat7g199800,1234,6
OG0013670,LATSA3860_EIv1.0_0637900,Vfaba.Hedin2.R1.1g112800,MtrunA17_Chr6g0464131,Psat1g101680,1234,6
OG0013671,LATSA3860_EIv1.0_0638100,Vfaba.Hedin2.R1.1g308400,MtrunA17_Chr5g0413871,Psat2g106960,1234,6
OG0013672,LATSA3860_EIv1.0_0638860,Vfaba.Hedin2.R1.1g296440,MtrunA17_Chr2g0303941,Psat1g020200,1234,6
OG0013675,LATSA3860_EIv1.0_0638910,Vfaba.Hedin2.R1.1g296680,MtrunA17_Chr2g0303921,Psat1g020440,1234,6
OG0013676,LATSA3860_EIv1.0_0638920,Vfaba.Hedin2.R1.1g296720,MtrunA17_Chr2g0303911,Psat1g020040,1234,6
OG0013677,LATSA3860_EIv1.0_0638940,Vfaba.Hedin2.R1.1g296760,MtrunA17_Chr2g0303901,Psat1g020080,1234,6
OG0013678,LATSA3860_EIv1.0_0638950,Vfaba.Hedin2.R1.1g296800,MtrunA17_Chr2g0303871,Psat1g019920,1234,6
OG0013679,LATSA3860_EIv1.0_0638960,Vfaba.Hedin2.R1.1g296920,MtrunA17_Chr2g0303771,Psat1g019840,1234,6
OG0013681,LATSA3860_EIv1.0_0639070,Vfaba.Hedin2.R1.5g173360,MtrunA17_Chr7g0271391,Psat3g014920,1234,6
OG0013682,LATSA3860_EIv1.0_0639110,Vfaba.Hedin2.R1.5g173640,MtrunA17_Chr7g0271451,Psat3g014480,1234,6
OG0013685,LATSA3860_EIv1.0_0000780,Vfaba.Hedin2.R1.6g115040,MtrunA17_Chr4g0046611,Psat7g115600,1234,6
OG0013686,LATSA3860_EIv1.0_0000800,Vfaba.Hedin2.R1.6g115080,MtrunA17_Chr4g0046601,,1230,3
OG0013687,LATSA3860_EIv1.0_0001140,Vfaba.Hedin2.R1.2g172720,MtrunA17_Chr3g0135321,Psat5g048560,1234,6
OG0013688,LATSA3860_EIv1.0_0001170,Vfaba.Hedin2.R1.2g172760,MtrunA17_Chr3g0135331,Psat0s734g0120,1234,6
OG0013689,LATSA3860_EIv1.0_0002510,Vfaba.Hedin2.R1.1g297080,MtrunA17_Chr2g0303671,Psat0s5166g0040,1234,6
OG0013690,LATSA3860_EIv1.0_0003180,Vfaba.Hedin2.R1.4g031280,MtrunA17_Chr8g0348921,Psat4g154800,1234,6
OG0013691,LATSA3860_EIv1.0_0003230,Vfaba.Hedin2.R1.4g031160,MtrunA17_Chr8g0348961,Psat4g154720,1234,6
OG0013692,LATSA3860_EIv1.0_0003240,Vfaba.Hedin2.R1.4g031120,MtrunA17_Chr8g0348971,Psat4g154520,1234,6
OG0013693,LATSA3860_EIv1.0_0003290,Vfaba.Hedin2.R1.4g031040,MtrunA17_Chr8g0348991,Psat4g155040,1234,6
OG0013694,LATSA3860_EIv1.0_0003300,Vfaba.Hedin2.R1.4g031000,MtrunA17_Chr8g0349011,Psat4g154400,1234,6
OG0013696,LATSA3860_EIv1.0_0003820,Vfaba.Hedin2.R1.3g003680,MtrunA17_Chr1g0213791,Psat6g242200,1234,6
OG0013697,LATSA3860_EIv1.0_0003830,Vfaba.Hedin2.R1.3g003640,MtrunA17_Chr1g0213801,Psat0s4086g0080,1234,6
OG0013698,LATSA3860_EIv1.0_0003840,Vfaba.Hedin2.R1.3g003520,MtrunA17_Chr1g0213811,Psat0s4086g0040,1234,6
OG0013699,LATSA3860_EIv1.0_0003870,Vfaba.Hedin2.R1.3g003480,MtrunA17_Chr1g0213851,Psat6g242560,1234,6
OG0013700,LATSA3860_EIv1.0_0004090,Vfaba.Hedin2.R1.1g363680,MtrunA17_Chr5g0403251,Psat2g162960,1234,6
OG0013701,LATSA3860_EIv1.0_0004760,Vfaba.Hedin2.R1.4g010840,MtrunA17_Chr8g0359541,Psat4g157000,1234,6
OG0013703,LATSA3860_EIv1.0_0005180,Vfaba.Hedin2.R1.1g176520,MtrunA17_Chr6g0461471,Psat1g096040,1234,6
OG0013704,LATSA3860_EIv1.0_0005620,Vfaba.Hedin2.R1.1g127480,MtrunA17_Chr6g0456811,Psat1g062160,1234,6
OG0013705,LATSA3860_EIv1.0_0005630,Vfaba.Hedin2.R1.1g127520,MtrunA17_Chr6g0456831,Psat1g062120,1234,6
OG0013708,LATSA3860_EIv1.0_0005700,Vfaba.Hedin2.R1.1g127560,MtrunA17_Chr6g0456531,Psat1g062200,1234,6
OG0013709,LATSA3860_EIv1.0_0005710,Vfaba.Hedin2.R1.1g127600,MtrunA17_Chr6g0456541,Psat1g062240,1234,6
OG0013710,LATSA3860_EIv1.0_0005810,Vfaba.Hedin2.R1.1g128000,MtrunA17_Chr6g0456681,Psat1g062680,1234,6
OG0013711,LATSA3860_EIv1.0_0005820,Vfaba.Hedin2.R1.1g128040,MtrunA17_Chr6g0456691,Psat1g062720,1234,6
OG0013712,LATSA3860_EIv1.0_0005870,Vfaba.Hedin2.R1.1g128160,MtrunA17_Chr6g0456701,Psat1g062760,1234,6
OG0013714,LATSA3860_EIv1.0_0006400,Vfaba.Hedin2.R1.4g024560,MtrunA17_Chr8g0354091,Psat4g144040,1234,6
OG0013716,LATSA3860_EIv1.0_0006790,Vfaba.Hedin2.R1.6g120320,MtrunA17_Chr4g0045321,Psat7g121680,1234,6
OG0013717,LATSA3860_EIv1.0_0006950,Vfaba.Hedin2.R1.3g043440,MtrunA17_Chr1g0180261,Psat6g075800,1234,6
OG0013718,LATSA3860_EIv1.0_0007960,Vfaba.Hedin2.R1.6g015480,MtrunA17_Chr4g0024781,Psat0s4267g0040,1234,6
OG0013719,LATSA3860_EIv1.0_0008430,Vfaba.Hedin2.R1.4g048360,MtrunA17_Chr8g0347251,Psat4g160360,1234,6
OG0013720,LATSA3860_EIv1.0_0008490,Vfaba.Hedin2.R1.4g048000,MtrunA17_Chr8g0347321,Psat4g160240,1234,6
OG0013721,LATSA3860_EIv1.0_0008500,Vfaba.Hedin2.R1.4g047960,MtrunA17_Chr8g0347331,Psat4g160280,1234,6
OG0013723,LATSA3860_EIv1.0_0010610,Vfaba.Hedin2.R1.2g096920,MtrunA17_Chr3g0119041,Psat5g107080,1234,6
OG0013724,LATSA3860_EIv1.0_0010680,Vfaba.Hedin2.R1.2g096960,MtrunA17_Chr3g0119231,Psat5g112120,1234,6
OG0013725,LATSA3860_EIv1.0_0010870,Vfaba.Hedin2.R1.Ung072720,MtrunA17_Chr2g0310011,Psat1g015520,1234,6
OG0013728,LATSA3860_EIv1.0_0011270,Vfaba.Hedin2.R1.2g258280,MtrunA17_Chr4g0004861,Psat7g249960,1234,6
OG0013729,LATSA3860_EIv1.0_0011290,Vfaba.Hedin2.R1.2g258360,MtrunA17_Chr4g0004821,Psat7g250000,1234,6
OG0013730,LATSA3860_EIv1.0_0011300,Vfaba.Hedin2.R1.2g258400,MtrunA17_Chr4g0004811,Psat7g250040,1234,6
OG0013731,LATSA3860_EIv1.0_0011330,Vfaba.Hedin2.R1.2g258760,MtrunA17_Chr4g0004771,Psat7g250200,1234,6
OG0013732,LATSA3860_EIv1.0_0011380,Vfaba.Hedin2.R1.2g259240,MtrunA17_Chr4g0004641,Psat7g251000,1234,6
OG0013733,LATSA3860_EIv1.0_0011410,Vfaba.Hedin2.R1.2g259320,MtrunA17_Chr4g0004621,Psat7g250720,1234,6
OG0013734,LATSA3860_EIv1.0_0011430,Vfaba.Hedin2.R1.2g259400,MtrunA17_Chr4g0004591,Psat7g250640,1234,6
OG0013736,LATSA3860_EIv1.0_0011450,Vfaba.Hedin2.R1.2g246840,MtrunA17_Chr4g0004571,Psat7g251200,1234,6
OG0013737,LATSA3860_EIv1.0_0011860,Vfaba.Hedin2.R1.2g032120,MtrunA17_Chr3g0093111,Psat5g190720,1234,6
OG0013743,LATSA3860_EIv1.0_0013640,Vfaba.Hedin2.R1.4g135320,MtrunA17_Chr4g0055201,Psat4g077520,1234,6
OG0013744,LATSA3860_EIv1.0_0013680,Vfaba.Hedin2.R1.4g135480,MtrunA17_Chr4g0055241,Psat4g077240,1234,6
OG0013745,LATSA3860_EIv1.0_0013840,Vfaba.Hedin2.R1.2g038480,MtrunA17_Chr3g0096561,Psat5g186280,1234,6
OG0013746,LATSA3860_EIv1.0_0014080,Vfaba.Hedin2.R1.1g158440,MtrunA17_Chr6g0485621,Psat1g042120,1234,6
OG0013747,LATSA3860_EIv1.0_0014480,Vfaba.Hedin2.R1.3g055320,MtrunA17_Chr1g0182781,Psat6g064720,1234,6
OG0013748,LATSA3860_EIv1.0_0015370,Vfaba.Hedin2.R1.1g214600,MtrunA17_Chr5g0426871,Psat2g068400,1234,6
OG0013750,LATSA3860_EIv1.0_0016400,Vfaba.Hedin2.R1.6g136480,MtrunA17_Chr8g0379931,Psat7g067280,1234,6
OG0013752,LATSA3860_EIv1.0_0016620,Vfaba.Hedin2.R1.1g420680,MtrunA17_Chr2g0297181,Psat1g148320,1234,6
OG0013753,LATSA3860_EIv1.0_0016650,Vfaba.Hedin2.R1.3g201480,MtrunA17_Chr2g0297211,Psat1g149640,1234,6
OG0013754,LATSA3860_EIv1.0_0016660,Vfaba.Hedin2.R1.1g420280,MtrunA17_Chr2g0297201,Psat1g149600,1234,6
OG0013755,LATSA3860_EIv1.0_0017020,Vfaba.Hedin2.R1.6g152680,MtrunA17_Chr8g0383381,Psat7g049680,1234,6
OG0013758,LATSA3860_EIv1.0_0017070,Vfaba.Hedin2.R1.6g152440,MtrunA17_Chr8g0383361,Psat7g051280,1234,6
OG0013759,LATSA3860_EIv1.0_0017090,Vfaba.Hedin2.R1.6g179120,MtrunA17_Chr8g0383351,,1230,3
OG0013760,LATSA3860_EIv1.0_0017150,Vfaba.Hedin2.R1.6g152400,MtrunA17_Chr8g0383341,Psat7g050200,1234,6
OG0013761,LATSA3860_EIv1.0_0017180,Vfaba.Hedin2.R1.6g152280,MtrunA17_Chr8g0383311,Psat7g050320,1234,6
OG0013762,LATSA3860_EIv1.0_0017210,Vfaba.Hedin2.R1.6g152040,MtrunA17_Chr8g0383291,Psat7g050440,1234,6
OG0013763,LATSA3860_EIv1.0_0017220,Vfaba.Hedin2.R1.6g152000,MtrunA17_Chr8g0383281,Psat0s281g0080,1234,6
OG0013764,LATSA3860_EIv1.0_0017230,Vfaba.Hedin2.R1.6g151960,MtrunA17_Chr8g0383271,Psat7g050640,1234,6
OG0013765,LATSA3860_EIv1.0_0017510,Vfaba.Hedin2.R1.4g233560,MtrunA17_Chr3g0145681,Psat5g002240,1234,6
OG0013767,LATSA3860_EIv1.0_0017810,Vfaba.Hedin2.R1.6g093760,MtrunA17_Chr4g0051471,Psat7g093040,1234,6
OG0013768,LATSA3860_EIv1.0_0017820,Vfaba.Hedin2.R1.6g093800,MtrunA17_Chr4g0051441,Psat7g093120,1234,6
OG0013770,LATSA3860_EIv1.0_0017900,Vfaba.Hedin2.R1.6g093960,MtrunA17_Chr4g0051351,Psat7g094040,1234,6
OG0013771,LATSA3860_EIv1.0_0019170,Vfaba.Hedin2.R1.3g029360,MtrunA17_Chr1g0174841,Psat6g092440,1234,6
OG0013772,LATSA3860_EIv1.0_0019190,Vfaba.Hedin2.R1.3g032280,MtrunA17_Chr1g0174831,Psat6g126120,1234,6
OG0013774,LATSA3860_EIv1.0_0019530,Vfaba.Hedin2.R1.6g146480,MtrunA17_Chr8g0381781,Psat7g056400,1234,6
OG0013775,LATSA3860_EIv1.0_0019560,Vfaba.Hedin2.R1.6g146520,MtrunA17_Chr8g0381791,Psat7g056480,1234,6
OG0013776,LATSA3860_EIv1.0_0019740,Vfaba.Hedin2.R1.1g290640,MtrunA17_Chr2g0306801,Psat1g026600,1234,6
OG0013777,LATSA3860_EIv1.0_0019790,Vfaba.Hedin2.R1.1g290720,MtrunA17_Chr2g0306771,Psat1g026560,1234,6
OG0013779,LATSA3860_EIv1.0_0020250,Vfaba.Hedin2.R1.3g040400,MtrunA17_Chr1g0178661,Psat6g081080,1234,6
OG0013781,LATSA3860_EIv1.0_0020280,Vfaba.Hedin2.R1.3g040560,MtrunA17_Chr1g0178631,Psat6g081240,1234,6
OG0013782,LATSA3860_EIv1.0_0020740,Vfaba.Hedin2.R1.1g331160,MtrunA17_Chr5g0419401,Psat2g131600,1234,6
OG0013783,LATSA3860_EIv1.0_0020750,Vfaba.Hedin2.R1.1g331240,MtrunA17_Chr5g0419391,Psat2g131640,1234,6
OG0013784,LATSA3860_EIv1.0_0020760,Vfaba.Hedin2.R1.1g331280,MtrunA17_Chr5g0419371,Psat2g131680,1234,6
OG0013785,LATSA3860_EIv1.0_0020770,Vfaba.Hedin2.R1.1g331200,MtrunA17_Chr5g0419361,Psat2g131720,1234,6
OG0013786,LATSA3860_EIv1.0_0020780,Vfaba.Hedin2.R1.1g331320,MtrunA17_Chr5g0419351,Psat2g131760,1234,6
OG0013789,LATSA3860_EIv1.0_0021180,Vfaba.Hedin2.R1.2g012040,MtrunA17_Chr3g0082611,Psat5g221440,1234,6
OG0013790,LATSA3860_EIv1.0_0021280,Vfaba.Hedin2.R1.2g012000,MtrunA17_Chr3g0082521,Psat5g222240,1234,6
OG0013791,LATSA3860_EIv1.0_0021320,Vfaba.Hedin2.R1.2g011960,MtrunA17_Chr3g0082511,Psat5g222400,1234,6
OG0013794,LATSA3860_EIv1.0_0021490,Vfaba.Hedin2.R1.2g011360,MtrunA17_Chr3g0082021,Psat5g222040,1234,6
OG0013795,LATSA3860_EIv1.0_0021500,Vfaba.Hedin2.R1.2g011240,MtrunA17_Chr3g0081951,Psat5g221960,1234,6
OG0013796,LATSA3860_EIv1.0_0022000,Vfaba.Hedin2.R1.1g342040,MtrunA17_Chr5g0409191,Psat2g143640,1234,6
OG0013800,LATSA3860_EIv1.0_0022080,Vfaba.Hedin2.R1.1g341800,MtrunA17_Chr5g0409251,Psat2g142520,1234,6
OG0013801,LATSA3860_EIv1.0_0022120,Vfaba.Hedin2.R1.1g341720,MtrunA17_Chr5g0409261,Psat2g142360,1234,6
OG0013802,LATSA3860_EIv1.0_0022130,Vfaba.Hedin2.R1.1g341600,MtrunA17_Chr5g0409271,Psat2g142320,1234,6
OG0013803,LATSA3860_EIv1.0_0022150,Vfaba.Hedin2.R1.1g341080,MtrunA17_Chr5g0409311,Psat2g142240,1234,6
OG0013804,LATSA3860_EIv1.0_0022160,Vfaba.Hedin2.R1.1g341040,MtrunA17_Chr5g0409341,Psat2g142200,1234,6
OG0013805,LATSA3860_EIv1.0_0022170,Vfaba.Hedin2.R1.1g341000,MtrunA17_Chr5g0409351,Psat2g142160,1234,6
OG0013806,LATSA3860_EIv1.0_0022180,Vfaba.Hedin2.R1.1g340840,MtrunA17_Chr5g0409401,Psat2g142040,1234,6
OG0013807,LATSA3860_EIv1.0_0022410,Vfaba.Hedin2.R1.2g104200,MtrunA17_Chr3g0121101,Psat5g101240,1234,6
OG0013808,LATSA3860_EIv1.0_0022440,Vfaba.Hedin2.R1.2g104120,MtrunA17_Chr3g0121051,Psat5g101320,1234,6
OG0013810,LATSA3860_EIv1.0_0022500,Vfaba.Hedin2.R1.2g104040,MtrunA17_Chr3g0121031,Psat5g104480,1234,6
OG0013811,LATSA3860_EIv1.0_0023000,Vfaba.Hedin2.R1.4g232720,MtrunA17_Chr3g0146001,Psat5g000600,1234,6
OG0013812,LATSA3860_EIv1.0_0023010,Vfaba.Hedin2.R1.4g232200,MtrunA17_Chr3g0146011,Psat5g000640,1234,6
OG0013814,LATSA3860_EIv1.0_0023300,Vfaba.Hedin2.R1.2g199640,MtrunA17_Chr3g0141411,Psat5g018840,1234,6
OG0013815,LATSA3860_EIv1.0_0023310,Vfaba.Hedin2.R1.2g199680,MtrunA17_Chr3g0141421,Psat5g018880,1234,6
OG0013816,LATSA3860_EIv1.0_0023360,Vfaba.Hedin2.R1.2g199920,MtrunA17_Chr3g0141451,Psat0s4808g0040,1234,6
OG0013817,LATSA3860_EIv1.0_0023480,Vfaba.Hedin2.R1.6g040720,MtrunA17_Chr4g0033981,Psat7g208080,1234,6
OG0013820,LATSA3860_EIv1.0_0024330,Vfaba.Hedin2.R1.1g311320,MtrunA17_Chr5g0414351,Psat4g140960,1234,6
OG0013821,LATSA3860_EIv1.0_0024820,Vfaba.Hedin2.R1.5g056680,MtrunA17_Chr7g0244421,Psat3g121720,1234,6
OG0013823,LATSA3860_EIv1.0_0025620,Vfaba.Hedin2.R1.4g242200,MtrunA17_Chr4g0075511,Psat4g003680,1234,6
OG0013825,LATSA3860_EIv1.0_0025710,Vfaba.Hedin2.R1.4g242640,MtrunA17_Chr4g0075331,Psat4g004240,1234,6
OG0013826,LATSA3860_EIv1.0_0025930,Vfaba.Hedin2.R1.1g445840,MtrunA17_Chr2g0290241,Psat0s2532g0120,1234,6
OG0013827,LATSA3860_EIv1.0_0025940,Vfaba.Hedin2.R1.1g445920,MtrunA17_Chr2g0290221,Psat1g174160,1234,6
OG0013828,LATSA3860_EIv1.0_0025950,Vfaba.Hedin2.R1.1g446040,MtrunA17_Chr2g0290201,Psat0s2027g0080,1234,6
OG0013829,LATSA3860_EIv1.0_0026060,Vfaba.Hedin2.R1.1g209880,,Psat2g076720,1204,3
OG0013832,LATSA3860_EIv1.0_0026920,Vfaba.Hedin2.R1.3g032120,MtrunA17_Chr1g0175301,Psat6g124400,1234,6
OG0013835,LATSA3860_EIv1.0_0027330,Vfaba.Hedin2.R1.1g342560,MtrunA17_Chr5g0409081,Psat2g143240,1234,6
OG0013836,LATSA3860_EIv1.0_0027370,Vfaba.Hedin2.R1.1g342520,MtrunA17_Chr5g0409091,Psat2g143160,1234,6
OG0013837,LATSA3860_EIv1.0_0027380,Vfaba.Hedin2.R1.1g342440,MtrunA17_Chr5g0409101,Psat2g143000,1234,6
OG0013838,LATSA3860_EIv1.0_0027420,Vfaba.Hedin2.R1.1g342280,MtrunA17_Chr5g0409121,Psat2g142680,1234,6
OG0013839,LATSA3860_EIv1.0_0027430,Vfaba.Hedin2.R1.1g342200,MtrunA17_Chr5g0409141,Psat2g142640,1234,6
